,Unnamed: 0,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
560,560,e,0,2,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
5736,5736,p,5,3,4,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
5896,5896,p,2,2,0,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,5,1,0
2985,2985,e,2,3,3,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0,0,1
4147,4147,p,5,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
6394,6394,p,2,2,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
6062,6062,p,5,2,2,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
1219,1219,e,2,0,8,0,5,1,1,0,4,1,3,0,0,7,7,0,2,1,0,3,3,1,0,1
7894,7894,e,5,2,3,0,5,1,1,0,7,0,0,2,1,7,7,0,2,2,4,7,3,1,0,1
2426,2426,p,5,2,5,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
692,692,e,5,3,4,1,0,1,0,0,7,0,4,2,3,7,7,0,2,1,4,3,3,4,0,1
578,578,e,5,3,9,1,3,1,0,0,10,0,4,2,3,7,7,0,2,1,4,3,5,1,0,1
6276,6276,p,5,3,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1,0
4759,4759,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
1843,1843,p,2,3,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
2363,2363,e,5,3,4,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,2,5,0,0,1
2769,2769,e,5,0,3,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0,0,1
4404,4404,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4551,4551,p,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4,1,0
4458,4458,p,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
6160,6160,p,5,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
3421,3421,p,5,0,3,0,1,1,1,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
1411,1411,e,2,2,4,0,5,1,1,0,7,1,3,2,0,7,7,0,2,1,0,2,3,1,0,1
3770,3770,e,5,0,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,5,0,0,1
3312,3312,e,2,3,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,4,0,0,1
6426,6426,p,2,3,2,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
4564,4564,p,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
8052,8052,e,2,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,4,4,2,0,1
7717,7717,e,0,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,0,0,1
7390,7390,e,0,2,8,0,5,1,1,0,10,0,0,1,1,7,7,0,2,2,4,7,3,1,0,1
264,264,e,2,0,8,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
4035,4035,p,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
3378,3378,e,2,3,2,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,2,4,0,0,1
4663,4663,e,5,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0,0,1
4652,4652,e,2,3,4,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
4745,4745,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
768,768,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
4883,4883,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
3677,3677,e,2,3,3,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,4,0,0,1
4807,4807,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
2557,2557,e,2,0,4,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,3,4,0,0,1
3766,3766,e,2,3,4,1,5,1,0,0,10,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
6745,6745,p,5,2,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
1738,1738,e,2,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
3287,3287,e,2,3,2,1,5,1,0,0,7,1,1,2,2,3,3,0,2,1,4,3,5,0,0,1
6375,6375,e,0,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,4,2,0,1
1279,1279,e,2,2,8,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
1631,1631,e,2,0,8,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
1482,1482,e,5,0,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
5441,5441,p,5,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1,0
1787,1787,e,5,2,3,0,5,1,1,0,3,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
3396,3396,e,2,0,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,3,5,0,0,1
4893,4893,p,2,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,5,1,0
1470,1470,e,5,3,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
1636,1636,p,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
7969,7969,p,3,2,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
6146,6146,p,2,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
4836,4836,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4980,4980,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1,1,0
7765,7765,e,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,1,1,4,3,4,2,0,1
4683,4683,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4,1,0
1215,1215,p,2,2,4,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,1,1,0
7503,7503,p,3,3,2,0,8,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,4,1,0
5937,5937,e,2,3,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0,1
1945,1945,p,2,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,3,4,5,1,0
590,590,p,5,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,5,1,0
5113,5113,e,2,3,5,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
5495,5495,p,2,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
6056,6056,p,2,2,2,0,2,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,0,1,0
3222,3222,e,2,3,3,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0,0,1
5530,5530,p,5,3,4,0,8,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,4,1,0
4741,4741,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4,1,0
2145,2145,e,2,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
5810,5810,p,5,3,4,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
3736,3736,e,2,3,4,1,5,1,0,0,7,1,1,2,2,7,7,0,2,1,4,3,5,0,0,1
6836,6836,p,2,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
4348,4348,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1,1,0
3092,3092,e,2,3,2,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,3,5,0,0,1
2746,2746,e,5,0,3,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0,0,1
4848,4848,p,2,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,5,1,0
5853,5853,p,0,2,8,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3,1,0
1983,1983,e,5,2,8,0,5,1,1,0,7,1,3,0,2,7,7,0,2,1,0,3,3,1,0,1
7255,7255,e,3,2,8,0,5,1,1,0,7,0,0,2,2,7,7,0,2,2,4,7,3,1,0,1
5344,5344,e,2,0,4,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2,0,1
6202,6202,p,2,3,4,0,2,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,4,1,0
598,598,p,5,3,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
7083,7083,p,5,2,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1,0
3668,3668,e,2,3,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
7385,7385,e,0,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,2,1,0,1
5554,5554,p,5,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
5470,5470,p,5,2,8,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,1,1,0
3316,3316,e,2,0,3,1,5,1,0,0,10,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
1076,1076,e,2,0,4,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
5312,5312,p,5,3,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,4,1,0
5983,5983,p,2,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
2916,2916,e,5,3,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,5,0,0,1
5284,5284,e,5,3,6,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,4,0,0,1
221,221,p,5,2,8,1,6,1,0,1,4,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
5191,5191,p,2,2,3,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,5,1,0
193,193,e,2,2,9,1,0,1,1,1,10,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
76,76,e,5,2,8,1,3,1,1,1,5,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
1723,1723,e,5,2,4,0,5,1,1,0,5,1,3,2,0,7,7,0,2,1,0,3,3,1,0,1
4036,4036,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4,1,0
7564,7564,e,5,2,8,0,5,1,1,0,2,0,0,2,2,7,7,0,2,2,4,7,3,1,0,1
244,244,e,2,0,8,1,0,1,1,1,7,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
5477,5477,p,2,3,8,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,3,1,0
7431,7431,p,3,3,2,0,7,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1,0
2621,2621,e,5,3,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0,0,1
4315,4315,p,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
449,449,e,5,0,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0,0,1
6136,6136,p,2,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
952,952,e,2,2,3,0,5,1,1,0,3,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
7276,7276,e,3,2,8,0,5,1,1,0,10,0,0,1,2,7,7,0,2,2,4,7,3,1,0,1
7892,7892,p,3,2,4,0,8,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1,0
7839,7839,p,3,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
3767,3767,e,2,0,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,5,0,0,1
2206,2206,e,5,3,2,1,5,1,0,0,9,1,1,2,2,3,6,0,2,1,4,2,4,0,0,1
7575,7575,p,3,2,4,0,2,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
4233,4233,p,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1,1,0
4996,4996,e,5,2,4,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
7797,7797,e,5,2,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1,0,1
793,793,e,5,2,9,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,2,1,0,1
2857,2857,e,5,3,3,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
923,923,e,5,2,9,1,3,1,1,1,10,1,1,2,2,7,7,0,2,1,4,6,4,0,0,1
1864,1864,e,5,2,3,0,5,1,1,0,5,1,3,2,2,7,7,0,2,1,0,3,3,1,0,1
8025,8025,e,5,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,8,1,2,0,1
121,121,e,5,3,8,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
2353,2353,e,2,0,4,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0,0,1
6400,6400,p,2,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
2876,2876,e,2,0,3,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,2,5,0,0,1
6983,6983,p,5,2,2,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1,0
5006,5006,p,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
7371,7371,p,3,3,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
3571,3571,e,2,0,2,1,5,1,0,0,7,1,1,2,2,6,3,0,2,1,4,2,4,0,0,1
7337,7337,p,3,3,4,0,2,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1,0
177,177,e,0,3,9,1,0,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,3,1,0,1
5949,5949,e,5,3,4,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2,0,1
8091,8091,p,3,3,2,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
7128,7128,e,2,2,4,0,5,0,0,0,5,0,0,2,2,5,5,0,0,1,4,8,4,2,0,1
7361,7361,e,3,0,3,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,3,1,0,1
3377,3377,e,2,3,4,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,5,0,0,1
3079,3079,e,2,3,3,1,5,1,0,0,9,1,1,2,2,6,7,0,2,1,4,2,4,0,0,1
4884,4884,p,5,3,4,0,2,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,0,1,0
6856,6856,p,5,2,2,0,2,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
3592,3592,e,2,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,4,0,0,1
995,995,e,2,2,8,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
4204,4204,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
3344,3344,e,2,3,2,1,5,1,0,0,5,1,1,2,2,6,6,0,2,1,4,3,4,0,0,1
6822,6822,p,2,3,2,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1,0
4793,4793,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0,1,0
5401,5401,e,2,3,1,0,5,1,1,1,10,0,1,2,2,7,4,0,2,1,0,7,4,2,0,1
1170,1170,e,5,2,3,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,2,3,1,0,1
6649,6649,p,2,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,2,1,0
554,554,e,5,2,9,1,3,1,0,0,4,0,2,2,2,7,7,0,2,1,4,2,3,1,0,1
4122,4122,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
5340,5340,e,5,2,5,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6,0,1
2411,2411,e,2,0,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,3,4,0,0,1
4808,4808,p,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
5928,5928,p,5,3,4,0,2,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,2,1,0
2265,2265,e,5,3,4,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0,0,1
6412,6412,p,2,2,2,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1,0
7466,7466,p,3,3,2,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,2,1,0
5258,5258,p,2,2,3,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,3,5,1,0
4603,4603,p,2,0,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
6802,6802,p,5,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1,0
116,116,e,4,0,3,0,5,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,5,5,0,1
4684,4684,p,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0,1,0
6431,6431,p,5,2,2,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1,0
1669,1669,p,2,2,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,4,5,1,0
6218,6218,p,5,2,4,0,7,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
1272,1272,p,2,2,8,1,6,1,0,1,7,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
874,874,e,5,2,8,1,0,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
6188,6188,p,3,3,4,0,7,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
8109,8109,e,0,2,8,0,5,1,1,0,10,0,0,2,2,7,7,0,2,2,4,7,2,1,0,1
7979,7979,e,3,2,4,0,5,0,0,0,11,0,0,2,2,5,5,0,0,1,4,4,4,2,0,1
1929,1929,e,2,2,3,0,5,1,1,0,7,1,3,2,2,7,7,0,2,1,0,2,3,1,0,1
1754,1754,p,2,3,4,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,1,1,0
7470,7470,p,3,2,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
4619,4619,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4,1,0
5428,5428,p,2,2,8,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,1,1,0
1174,1174,e,5,0,3,0,5,1,0,1,2,0,3,2,2,7,7,0,2,1,4,2,4,5,0,1
1465,1465,e,5,3,3,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0,0,1
7826,7826,p,3,3,4,0,7,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,0,1,0
3140,3140,e,2,3,4,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0,0,1
6807,6807,p,2,3,2,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,2,1,0
3969,3969,p,5,2,8,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
212,212,e,5,0,9,1,0,1,1,1,5,1,1,2,2,7,7,0,2,1,4,3,4,0,0,1
5351,5351,e,5,3,6,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0,0,1
4183,4183,e,2,0,3,1,5,1,0,0,10,1,1,2,2,7,7,0,2,1,4,2,5,0,0,1
3174,3174,p,5,0,5,0,1,1,1,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
7366,7366,e,3,2,4,0,5,0,0,0,6,0,0,2,2,5,5,0,1,1,4,4,1,2,0,1
5484,5484,p,5,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
5190,5190,p,2,3,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1,1,0
2358,2358,e,5,3,2,1,5,1,0,0,5,1,1,2,2,6,7,0,2,1,4,2,5,0,0,1
7469,7469,p,5,3,2,0,4,0,0,0,10,0,2,1,3,1,1,0,2,0,3,7,1,0,1,0
6643,6643,p,2,2,4,0,2,1,0,1,0,1,0,1,1,6,7,0,2,1,0,7,4,4,1,0
5339,5339,p,2,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
3143,3143,e,2,3,3,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,5,0,0,1
921,921,e,5,2,4,0,5,1,1,0,7,1,3,0,0,7,7,0,2,1,0,3,0,1,0,1
1280,1280,e,0,3,9,1,0,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,3,0,1
4894,4894,p,5,0,3,0,1,1,0,1,2,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
4707,4707,p,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
411,411,e,5,2,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
699,699,e,2,2,4,0,5,1,1,0,5,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
6266,6266,p,2,3,4,0,7,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1,0
6766,6766,p,2,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
2351,2351,p,2,3,8,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
198,198,e,5,3,8,1,3,1,0,0,5,0,2,2,2,7,7,0,2,1,4,3,3,3,0,1
3671,3671,e,2,0,2,1,5,1,0,0,9,1,1,2,2,7,7,0,2,1,4,2,4,0,0,1
3411,3411,p,5,2,3,0,1,1,0,1,5,0,1,2,2,7,7,0,2,1,4,3,3,0,1,0
2008,2008,e,2,0,4,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,0,1,0,1
4539,4539,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
18,18,p,5,3,8,1,6,1,0,1,5,0,3,2,2,7,7,0,2,1,4,3,3,5,1,0
6352,6352,p,5,2,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1,0
1083,1083,e,2,0,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
2324,2324,e,5,0,2,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,3,5,0,0,1
3438,3438,e,2,0,2,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0,0,1
4123,4123,p,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1,1,0
6092,6092,p,2,2,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,0,1,0
4173,4173,p,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
6587,6587,p,2,3,2,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1,0
6358,6358,p,5,2,4,0,8,1,0,1,0,1,0,2,2,6,7,0,2,1,0,7,4,4,1,0
3810,3810,p,5,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4978,4978,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0,1,0
1910,1910,e,5,3,2,1,5,1,0,0,7,1,1,2,2,3,7,0,2,1,4,2,4,0,0,1
3452,3452,p,5,0,3,0,1,1,1,1,5,0,1,2,2,7,7,0,2,1,4,3,4,0,1,0
3471,3471,e,5,0,3,1,5,1,0,0,7,1,1,2,2,6,6,0,2,1,4,2,4,0,0,1
6589,6589,p,2,2,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1,0
6242,6242,p,5,2,2,0,2,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,0,1,0
573,573,e,0,3,8,1,3,1,0,0,10,0,2,2,2,7,7,0,2,1,4,2,2,1,0,1
4983,4983,p,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
7584,7584,e,0,0,8,0,5,1,1,0,2,0,0,1,2,7,7,0,2,2,4,7,3,1,0,1
610,610,e,2,2,4,0,5,1,1,0,3,1,3,0,2,7,7,0,2,1,0,3,0,1,0,1
1068,1068,e,5,0,4,1,5,1,0,0,9,1,1,2,2,3,3,0,2,1,4,2,4,0,0,1
4236,4236,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
1252,1252,e,2,2,8,0,5,1,1,0,4,1,3,2,0,7,7,0,2,1,0,3,0,1,0,1
3580,3580,e,2,0,2,1,5,1,0,0,7,1,1,2,2,6,7,0,2,1,4,3,4,0,0,1
4132,4132,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0,1,0
1527,1527,e,2,2,3,0,5,1,1,0,5,1,3,0,0,7,7,0,2,1,0,2,3,1,0,1
6389,6389,p,5,2,2,0,7,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,4,1,0
2577,2577,e,5,3,4,1,5,1,0,0,5,1,1,2,2,7,3,0,2,1,4,2,5,0,0,1
7986,7986,e,0,3,4,0,5,1,0,0,10,0,1,3,3,4,4,0,2,2,4,7,5,4,0,1
653,653,p,5,3,4,1,6,1,0,1,10,0,3,2,2,7,7,0,2,1,4,2,3,1,1,0
4059,4059,e,5,0,2,1,5,1,0,0,5,1,1,2,2,7,6,0,2,1,4,3,4,0,0,1
4719,4719,e,2,0,2,1,5,1,0,0,10,1,1,2,2,3,7,0,2,1,4,3,4,0,0,1
5118,5118,p,5,2,8,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5,1,0
197,197,e,5,2,8,1,3,1,0,0,2,0,2,2,2,7,7,0,2,1,4,3,2,3,0,1
