,class,cap-shapenum,cap-surfacenum,cap-colornum,bruisesnum,odornum,gill-attachmentnum,gill-spacingnum,gill-sizenum,gill-colornum,stalk-shapenum,stalk-rootnum,stalk-surface-above-ringnum,stalk-surface-below-ringnum,stalk-color-above-ringnum,stalk-color-below-ringnum,veil-typenum,veil-colornum,ring-numbernum,ring-typenum,spore-print-colornum,populationnum,habitatnum,poison,edible
4283,e,2,2,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0,1
4284,p,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4285,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4286,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
4287,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
4288,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0,1,0
4289,p,2,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4290,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
4291,e,3,2,5,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
4292,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0,1,0
4293,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4,1,0
4294,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
4295,p,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
4296,p,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4,1,0
4297,p,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4,1,0
4298,p,5,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1,1,0
4299,p,2,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4300,p,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4301,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4302,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4303,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
4304,p,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1,1,0
4305,e,2,3,3,1,5,1,0,0,10,1,1,2,2,6,7,0,2,1,4,3,5,0,0,1
4306,p,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
4307,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
4308,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4309,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4310,p,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4311,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
4312,p,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4313,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1,1,0
4314,p,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,4,1,0
4315,p,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
4316,p,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0,1,0
4317,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4318,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4319,p,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4320,p,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1,1,0
4321,p,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1,1,0
4322,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
4323,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4324,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4325,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4326,e,5,3,6,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,4,0,0,1
4327,p,2,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4328,p,5,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4329,p,5,3,4,0,7,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,4,1,0
4330,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
4331,p,3,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0,1,0
4332,p,2,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4333,p,5,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
4334,p,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1,1,0
4335,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4336,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4337,p,5,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,0,1,0
4338,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0,1,0
4339,p,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4340,p,5,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4341,e,2,3,2,1,5,1,0,0,10,1,1,2,2,3,6,0,2,1,4,2,5,0,0,1
4342,p,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
4343,p,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1,1,0
4344,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4345,p,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4,1,0
4346,p,2,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4347,p,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1,1,0
4348,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,1,1,0
4349,p,2,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,5,1,0
4350,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4351,p,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
4352,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
4353,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0,1,0
4354,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0,1,0
4355,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4356,p,5,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4357,e,5,2,2,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
4358,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4359,p,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0,1,0
4360,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4361,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
4362,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
4363,p,5,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4364,p,0,3,8,1,5,1,1,1,10,0,1,2,2,7,7,0,2,1,4,7,1,2,1,0
4365,p,2,2,0,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,5,1,0
4366,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
4367,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4368,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4,1,0
4369,p,2,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4,1,0
4370,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4371,p,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4372,p,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
4373,p,2,0,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,1,1,0
4374,p,5,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,5,1,0
4375,e,2,3,3,1,5,1,0,0,5,1,1,2,2,3,6,0,2,1,4,3,4,0,0,1
4376,p,5,3,4,0,8,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,0,1,0
4377,p,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,0,1,0
4378,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4379,e,2,3,2,1,5,1,0,0,5,1,1,2,2,6,3,0,2,1,4,2,4,0,0,1
4380,e,5,3,0,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0,1
4381,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4382,p,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0,1,0
4383,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4384,p,5,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4385,p,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4386,p,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4387,p,5,0,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4388,p,2,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4389,p,5,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1,1,0
4390,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4391,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
4392,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4393,p,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
4394,p,2,3,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4395,p,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4,1,0
4396,e,5,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,5,0,0,1
4397,p,5,0,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4398,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1,1,0
4399,p,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4400,p,5,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,1,1,0
4401,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4402,p,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4403,p,2,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4404,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4405,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,0,1,0
4406,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4,1,0
4407,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,4,1,0
4408,p,2,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4409,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0,1,0
4410,e,2,0,2,1,5,1,0,0,9,1,1,2,2,3,7,0,2,1,4,3,5,0,0,1
4411,p,2,2,0,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,5,1,0
4412,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0,1,0
4413,p,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,4,1,0
4414,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1,1,0
4415,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
4416,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
4417,e,2,3,4,1,5,1,0,0,9,1,1,2,2,7,3,0,2,1,4,2,4,0,0,1
4418,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4419,e,5,2,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0,1
4420,p,5,3,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4421,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
4422,p,5,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4423,p,2,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4,1,0
4424,e,2,0,2,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,2,5,0,0,1
4425,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,0,1,0
4426,p,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4427,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
4428,p,5,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
4429,p,5,3,4,0,8,1,0,1,0,1,0,1,2,7,6,0,2,1,0,7,4,0,1,0
4430,p,2,0,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4,1,0
4431,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
4432,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
4433,p,2,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0,1,0
4434,p,2,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4,1,0
4435,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4436,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
4437,p,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4438,p,5,2,3,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
4439,p,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1,1,0
4440,p,2,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5,1,0
4441,p,5,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4442,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
4443,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0,1,0
4444,e,2,3,3,1,5,1,0,0,9,1,1,2,2,6,3,0,2,1,4,2,5,0,0,1
4445,p,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0,1,0
4446,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,1,1,0
4447,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,4,1,0
4448,p,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4449,p,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4450,p,5,0,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
4451,e,2,3,4,1,5,1,0,0,5,1,1,2,2,3,3,0,2,1,4,3,4,0,0,1
4452,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4453,p,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
4454,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,4,1,0
4455,p,5,3,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1,1,0
4456,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,4,1,0
4457,p,2,0,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,1,1,0
4458,p,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4459,e,3,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6,0,1
4460,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
4461,p,5,3,4,0,7,1,0,1,0,1,0,2,1,6,7,0,2,1,0,7,4,0,1,0
4462,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
4463,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
4464,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4465,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4466,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,1,1,0
4467,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,1,1,0
4468,p,5,0,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0,1,0
4469,p,5,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,4,5,1,0
4470,p,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4471,p,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1,0
4472,p,5,0,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4473,p,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4474,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4475,p,5,3,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1,0
4476,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4,1,0
4477,p,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4,1,0
4478,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4,1,0
4479,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4,1,0
4480,e,2,3,4,1,5,1,0,0,7,1,1,2,2,7,6,0,2,1,4,2,5,0,0,1
4481,p,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0,1,0
4482,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
4483,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
4484,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4485,p,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4486,p,2,0,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4487,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0,1,0
4488,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
4489,p,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4490,p,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
4491,e,2,0,1,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2,0,1
4492,p,2,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4493,p,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,4,1,0
4494,p,2,0,9,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0,1,0
4495,p,2,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
4496,p,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,4,1,1,0
4497,e,2,2,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0,1
4498,p,5,3,4,0,8,1,0,1,0,1,0,2,1,6,6,0,2,1,0,7,4,4,1,0
4499,p,5,2,3,0,1,1,1,1,9,0,1,2,2,7,7,0,2,1,4,2,4,0,1,0
4500,p,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4501,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1,1,0
4502,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0,1,0
4503,p,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1,1,0
4504,p,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4505,p,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4506,p,2,3,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0,1,0
4507,p,2,3,3,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,1,1,0
4508,p,2,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
4509,p,5,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0,1,0
4510,p,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4,1,0
4511,p,2,0,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,4,1,0
4512,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4,1,0
4513,p,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,0,1,0
4514,p,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4,1,0
4515,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,0,1,0
4516,p,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1,1,0
4517,p,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1,1,0
4518,p,5,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0,1,0
4519,e,5,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0,1
4520,p,2,0,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,0,1,0
4521,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0,1,0
4522,p,5,3,4,0,7,1,0,1,0,1,0,2,2,6,6,0,2,1,0,7,4,2,1,0
4523,p,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,5,0,1,0
4524,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4,1,0
4525,p,2,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
4526,p,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1,1,0
4527,p,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0,1,0
4528,p,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4529,p,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4,1,0
4530,p,5,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4,1,0
4531,p,2,0,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4532,p,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,1,1,0
4533,e,5,3,7,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0,0,1
4534,e,2,3,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6,0,1
4535,p,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0,1,0
4536,p,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,4,1,0
4537,p,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,1,1,0
4538,p,2,0,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,0,1,0
4539,p,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4540,p,2,0,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,1,1,0
4541,p,2,3,3,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,1,1,0
4542,p,5,0,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,1,1,0
